[129: PlayerSettings] string.size 1818391920 > 10_000_000 \macAppStoreCategory, buf.Position=352
129: PlayerSettings pathID: 1

Ba.Warning: pos: 352 != len: 647 for: {fileID: 0 (globalgamemanagers), pathID: 1, m_Name: , type: PlayerSettings}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 43, m_Name: Key w, type: Mesh}
Mem  1562 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 43, m_Name: Key w, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 44, m_Name: Key e, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 44, m_Name: Key e, type: Mesh}
Mem  1564 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 44, m_Name: Key e, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 45, m_Name: Key r, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 45, m_Name: Key r, type: Mesh}
Mem  1566 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 45, m_Name: Key r, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 46, m_Name: Key t, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 46, m_Name: Key t, type: Mesh}
Mem  1568 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 46, m_Name: Key t, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 47, m_Name: Key y, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 47, m_Name: Key y, type: Mesh}
Mem  1570 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 47, m_Name: Key y, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 48, m_Name: Key u, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 48, m_Name: Key u, type: Mesh}
Mem  1572 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 48, m_Name: Key u, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 49, m_Name: Key i, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 49, m_Name: Key i, type: Mesh}
Mem  1544 Mb (+-29) on {fileID: 0 (sharedassets1.assets), pathID: 49, m_Name: Key i, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 50, m_Name: Key o, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 50, m_Name: Key o, type: Mesh}
Mem  1546 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 50, m_Name: Key o, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 51, m_Name: Key p, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 51, m_Name: Key p, type: Mesh}
Mem  1548 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 51, m_Name: Key p, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 52, m_Name: Key 1, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 52, m_Name: Key 1, type: Mesh}
Mem  1550 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 52, m_Name: Key 1, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 53, m_Name: Key 2, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 53, m_Name: Key 2, type: Mesh}
Mem  1553 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 53, m_Name: Key 2, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 54, m_Name: Key 3, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 54, m_Name: Key 3, type: Mesh}
Mem  1555 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 54, m_Name: Key 3, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 55, m_Name: Key 4, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 55, m_Name: Key 4, type: Mesh}
Mem  1557 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 55, m_Name: Key 4, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 56, m_Name: Key 5, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 56, m_Name: Key 5, type: Mesh}
Mem  1559 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 56, m_Name: Key 5, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 57, m_Name: Key 6, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 57, m_Name: Key 6, type: Mesh}
Mem  1561 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 57, m_Name: Key 6, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 58, m_Name: Key 7, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 58, m_Name: Key 7, type: Mesh}
Mem  1563 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 58, m_Name: Key 7, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 59, m_Name: Key 8, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 59, m_Name: Key 8, type: Mesh}
Mem  1565 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 59, m_Name: Key 8, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 60, m_Name: Key 9, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 60, m_Name: Key 9, type: Mesh}
Mem  1567 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 60, m_Name: Key 9, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 61, m_Name: Key 0, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 61, m_Name: Key 0, type: Mesh}
Mem  1569 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 61, m_Name: Key 0, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 62, m_Name: case, type: Mesh}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 62, m_Name: case, type: Mesh}
Mem  1573 Mb (+3) on {fileID: 0 (sharedassets1.assets), pathID: 62, m_Name: case, type: Mesh}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 63, m_Name: Standard (Specular setup), type: Shader}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 63, m_Name: Standard (Specular setup), type: Shader}
Mem  2968 Mb (+1190) on {fileID: 0 (sharedassets1.assets), pathID: 63, m_Name: Standard (Specular setup), type: Shader}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 64, m_Name: p_shot_gun_1, type: AudioClip}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 64, m_Name: p_shot_gun_1, type: AudioClip}
Mem  1455 Mb (+-1513) on {fileID: 0 (sharedassets1.assets), pathID: 64, m_Name: p_shot_gun_1, type: AudioClip}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 65, m_Name: MenuPressed, type: AudioClip}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 65, m_Name: MenuPressed, type: AudioClip}
Mem  1456 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 65, m_Name: MenuPressed, type: AudioClip}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 66, m_Name: p_hit2, type: AudioClip}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 66, m_Name: p_hit2, type: AudioClip}
Mem  1456 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 66, m_Name: p_hit2, type: AudioClip}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 67, m_Name: p_shot_gun_1, type: AudioClip}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 67, m_Name: p_shot_gun_1, type: AudioClip}
Mem  1456 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 67, m_Name: p_shot_gun_1, type: AudioClip}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 68, m_Name: n_shotg_2, type: AudioClip}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 68, m_Name: n_shotg_2, type: AudioClip}
Mem  1457 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 68, m_Name: n_shotg_2, type: AudioClip}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 69, m_Name: BRSANRT0_40 white, type: Font}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 69, m_Name: BRSANRT0_40 white, type: Font}
Mem  1457 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 69, m_Name: BRSANRT0_40 white, type: Font}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 70, m_Name: CARTAZ14, type: Sprite}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 70, m_Name: CARTAZ14, type: Sprite}
Mem  1457 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 70, m_Name: CARTAZ14, type: Sprite}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 71, m_Name: ScoreBoxSpr, type: Sprite}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 71, m_Name: ScoreBoxSpr, type: Sprite}
Mem  1458 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 71, m_Name: ScoreBoxSpr, type: Sprite}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 72, m_Name: ButtonRankSpr, type: Sprite}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 72, m_Name: ButtonRankSpr, type: Sprite}
Mem  1458 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 72, m_Name: ButtonRankSpr, type: Sprite}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 73, m_Name: HighlightPleaseWaitSpr, type: Sprite}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 73, m_Name: HighlightPleaseWaitSpr, type: Sprite}
Mem  1458 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 73, m_Name: HighlightPleaseWaitSpr, type: Sprite}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 74, m_Name: SeperateFrameSpr, type: Sprite}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 74, m_Name: SeperateFrameSpr, type: Sprite}
Mem  1458 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 74, m_Name: SeperateFrameSpr, type: Sprite}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 75, m_Name: HighlightHighestSpr, type: Sprite}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 75, m_Name: HighlightHighestSpr, type: Sprite}
Mem  1458 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 75, m_Name: HighlightHighestSpr, type: Sprite}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 76, m_Name: button1Spr, type: Sprite}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 76, m_Name: button1Spr, type: Sprite}
Mem  1458 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 76, m_Name: button1Spr, type: Sprite}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 77, m_Name: 256-256-6fc6f09b8c986ade7286aa71ba43c71e-trophy, type: Sprite}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 77, m_Name: 256-256-6fc6f09b8c986ade7286aa71ba43c71e-trophy, type: Sprite}
Mem  1459 Mb (+1) on {fileID: 0 (sharedassets1.assets), pathID: 77, m_Name: 256-256-6fc6f09b8c986ade7286aa71ba43c71e-trophy, type: Sprite}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 78, m_Name: ButtonCenterSpr, type: Sprite}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 78, m_Name: ButtonCenterSpr, type: Sprite}
Mem  1459 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 78, m_Name: ButtonCenterSpr, type: Sprite}
Begin export: {fileID: 0 (sharedassets1.assets), pathID: 79, m_Name: atlas_12, type: Sprite}
End export-ok: {fileID: 0 (sharedassets1.assets), pathID: 79, m_Name: atlas_12, type: Sprite}
Mem  1459 Mb (+0) on {fileID: 0 (sharedassets1.assets), pathID: 79, m_Name: atlas_12, type: Sprite}
Scene analize:Enemy6pist.prefab
GameObject: 1789959530157963431 !!!!  link to missed asset: {FileID: 1789959530157971238} tag: 1789959530157971238}
GameObject: 1789959530157963641 !!!!  link to missed asset: {FileID: 1789959530157971548} tag: 1789959530157971548}
Bad links count: 2
Scene analize:Enemy6.prefab
GameObject: 1789959530157963459 !!!!  link to missed asset: {FileID: 1789959530157971968} tag: 1789959530157971968}
GameObject: 1789959530157963942 !!!!  link to missed asset: {FileID: 1789959530157971467} tag: 1789959530157971467}
Bad links count: 2
Scene analize:Enemy6meel.prefab
GameObject: 1789959530157963103 !!!!  link to missed asset: {FileID: 1789959530157972037} tag: 1789959530157972037}
GameObject: 1789959530157965848 !!!!  link to missed asset: {FileID: 1789959530157971457} tag: 1789959530157971457}
Bad links count: 2
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 2, m_Name: Sunny2 Skybox, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 2, m_Name: Sunny2 Skybox, type: Material}
Mem  1645 Mb (+3) on {fileID: 0 (sharedassets10.assets), pathID: 2, m_Name: Sunny2 Skybox, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 3, m_Name: blur, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 3, m_Name: blur, type: Material}
Mem  1645 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 3, m_Name: blur, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 4, m_Name: Atlas b, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 4, m_Name: Atlas b, type: Material}
Mem  1645 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 4, m_Name: Atlas b, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 5, m_Name: Atlas c, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 5, m_Name: Atlas c, type: Material}
Mem  1657 Mb (+12) on {fileID: 0 (sharedassets10.assets), pathID: 5, m_Name: Atlas c, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 6, m_Name: Atlas metal, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 6, m_Name: Atlas metal, type: Material}
Mem  1642 Mb (+-15) on {fileID: 0 (sharedassets10.assets), pathID: 6, m_Name: Atlas metal, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 7, m_Name: Atlas road, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 7, m_Name: Atlas road, type: Material}
Mem  1642 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 7, m_Name: Atlas road, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 8, m_Name: Atlas sign, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 8, m_Name: Atlas sign, type: Material}
Mem  1642 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 8, m_Name: Atlas sign, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 9, m_Name: Atlas tree, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 9, m_Name: Atlas tree, type: Material}
Mem  1655 Mb (+12) on {fileID: 0 (sharedassets10.assets), pathID: 9, m_Name: Atlas tree, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 10, m_Name: atlas a, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 10, m_Name: atlas a, type: Material}
Mem  1655 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 10, m_Name: atlas a, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 11, m_Name: Addons, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 11, m_Name: Addons, type: Material}
Mem  1655 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 11, m_Name: Addons, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 12, m_Name: Doors_Windows, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 12, m_Name: Doors_Windows, type: Material}
Mem  1655 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 12, m_Name: Doors_Windows, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 13, m_Name: Floor01, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 13, m_Name: Floor01, type: Material}
Mem  1655 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 13, m_Name: Floor01, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 14, m_Name: Floor01_B, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 14, m_Name: Floor01_B, type: Material}
Mem  1655 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 14, m_Name: Floor01_B, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 15, m_Name: Floor01_C, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 15, m_Name: Floor01_C, type: Material}
Mem  1656 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 15, m_Name: Floor01_C, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 16, m_Name: Floor02, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 16, m_Name: Floor02, type: Material}
Mem  1656 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 16, m_Name: Floor02, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 17, m_Name: Floor02_B, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 17, m_Name: Floor02_B, type: Material}
Mem  1656 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 17, m_Name: Floor02_B, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 18, m_Name: Floor03_C, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 18, m_Name: Floor03_C, type: Material}
Mem  1656 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 18, m_Name: Floor03_C, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 19, m_Name: Floor04_B, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 19, m_Name: Floor04_B, type: Material}
Mem  1656 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 19, m_Name: Floor04_B, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 20, m_Name: Floor04_C, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 20, m_Name: Floor04_C, type: Material}
Mem  1656 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 20, m_Name: Floor04_C, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 21, m_Name: Floor05, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 21, m_Name: Floor05, type: Material}
Mem  1656 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 21, m_Name: Floor05, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 22, m_Name: Floor05_C, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 22, m_Name: Floor05_C, type: Material}
Mem  1657 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 22, m_Name: Floor05_C, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 23, m_Name: Floor07_C, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 23, m_Name: Floor07_C, type: Material}
Mem  1657 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 23, m_Name: Floor07_C, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 24, m_Name: Floor08_B, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 24, m_Name: Floor08_B, type: Material}
Mem  1657 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 24, m_Name: Floor08_B, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 25, m_Name: Floor08_C, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 25, m_Name: Floor08_C, type: Material}
Mem  1657 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 25, m_Name: Floor08_C, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 26, m_Name: Glass, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 26, m_Name: Glass, type: Material}
Mem  1657 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 26, m_Name: Glass, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 27, m_Name: Grid, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 27, m_Name: Grid, type: Material}
Mem  1845 Mb (+188) on {fileID: 0 (sharedassets10.assets), pathID: 27, m_Name: Grid, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 28, m_Name: Interiors 2, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 28, m_Name: Interiors 2, type: Material}
Mem  1845 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 28, m_Name: Interiors 2, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 29, m_Name: Lights, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 29, m_Name: Lights, type: Material}
Mem  1846 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 29, m_Name: Lights, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 30, m_Name: Roof01, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 30, m_Name: Roof01, type: Material}
Mem  1846 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 30, m_Name: Roof01, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 31, m_Name: Roof02, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 31, m_Name: Roof02, type: Material}
Mem  1846 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 31, m_Name: Roof02, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 32, m_Name: Roof03, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 32, m_Name: Roof03, type: Material}
Mem  1846 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 32, m_Name: Roof03, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 33, m_Name: Roof05, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 33, m_Name: Roof05, type: Material}
Mem  1846 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 33, m_Name: Roof05, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 34, m_Name: Roof06, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 34, m_Name: Roof06, type: Material}
Mem  1846 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 34, m_Name: Roof06, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 35, m_Name: Roof07, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 35, m_Name: Roof07, type: Material}
Mem  1846 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 35, m_Name: Roof07, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 36, m_Name: Wall00, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 36, m_Name: Wall00, type: Material}
Mem  1847 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 36, m_Name: Wall00, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 37, m_Name: Wall00_B, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 37, m_Name: Wall00_B, type: Material}
Mem  1847 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 37, m_Name: Wall00_B, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 38, m_Name: Wall01, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 38, m_Name: Wall01, type: Material}
Mem  1847 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 38, m_Name: Wall01, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 39, m_Name: Wall01_B, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 39, m_Name: Wall01_B, type: Material}
Mem  1847 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 39, m_Name: Wall01_B, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 40, m_Name: Wall01_C, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 40, m_Name: Wall01_C, type: Material}
Mem  1847 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 40, m_Name: Wall01_C, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 41, m_Name: Wall02, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 41, m_Name: Wall02, type: Material}
Mem  1847 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 41, m_Name: Wall02, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 42, m_Name: Wall02_B, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 42, m_Name: Wall02_B, type: Material}
Mem  1847 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 42, m_Name: Wall02_B, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 43, m_Name: Wall03, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 43, m_Name: Wall03, type: Material}
Mem  1848 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 43, m_Name: Wall03, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 44, m_Name: Wall05, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 44, m_Name: Wall05, type: Material}
Mem  1848 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 44, m_Name: Wall05, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 45, m_Name: Wall05_B, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 45, m_Name: Wall05_B, type: Material}
Mem  1848 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 45, m_Name: Wall05_B, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 46, m_Name: Wall06, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 46, m_Name: Wall06, type: Material}
Mem  1848 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 46, m_Name: Wall06, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 47, m_Name: Wall06_B, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 47, m_Name: Wall06_B, type: Material}
Mem  1848 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 47, m_Name: Wall06_B, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 48, m_Name: Wall07, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 48, m_Name: Wall07, type: Material}
Mem  1840 Mb (+-8) on {fileID: 0 (sharedassets10.assets), pathID: 48, m_Name: Wall07, type: Material}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 49, m_Name: Wall07_B, type: Material}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 49, m_Name: Wall07_B, type: Material}
